原始路径,字节数,尺寸,含透明像素,分类,SHA256,新共用ID,迁移方式
lottery_ui_handoff/approved_reference.png,2632703,"[1672, 941]",False,legacy_review_only,251a2dd1a586e03554a1935beecabcb9e33faf71944f698decf48356a44542b2,,保留原包；只在需要时接入
lottery_ui_handoff/assets/button_gold.svg,454,,,legacy_review_only,ce9fcc5712b16a5913df72caba6bbdc0c0dfd6aa35315c05c9d134713b1906b6,button.gold.normal,replace_with_shared_component
lottery_ui_handoff/assets/button_gold_concept.png,1694153,"[1983, 793]",False,legacy_review_only,ce565765bd3be17ccf49fb367095e6a79ec0e3aeffe60096d5664f237d6067af,,保留原包；只在需要时接入
lottery_ui_handoff/assets/button_ivory.svg,454,,,legacy_review_only,42e944c1ea19220a1aac569e2c391ce972213cd9786588225dce0af5a222a142,button.ivory.normal,replace_with_shared_component
lottery_ui_handoff/assets/button_ivory_concept.png,1088592,"[2172, 724]",False,legacy_review_only,edde82204607a52b9999d21a90b0bb7ca11979f63f8452c2a6ace8a3b8a077d9,,保留原包；只在需要时接入
lottery_ui_handoff/assets/card_back.png,3098780,"[1024, 1536]",False,legacy_review_only,7ddbab8632b97b927c441aefcf19edebc7e39367c72b51642797b3acb41a2a58,,保留原包；只在需要时接入
lottery_ui_handoff/assets/card_front.png,1912875,"[1024, 1536]",False,legacy_review_only,71dcb000590225eb8f5bcbfc9bbfc587dc60cc88f23ffe5e686d2c2fa24c1950,,保留原包；只在需要时接入
lottery_ui_handoff/assets/pool_panel.png,1808147,"[1448, 1086]",False,legacy_review_only,212cf98db9094f01feabc0976f886821c05537a2565e255d9c8e5db10a832083,,保留原包；只在需要时接入
lottery_ui_handoff/assets/scene_clean.png,2702458,"[1672, 941]",False,legacy_review_only,ed3ffd239298351b94bb0f44a064fced050ac31e8c6a7ed1e2bee197cbc65ffb,scene.treasure,identical_bytes_alias
lottery_ui_handoff/icons/checkbox_off.svg,242,,,legacy_review_only,6dc28a059a6d49ec30fa614f3208e4a60f4054f4af83b25ac186cb16f991744b,checkbox.off,replace_semantic_reference_after_visual_check
lottery_ui_handoff/icons/checkbox_on.svg,272,,,legacy_review_only,5d4efdf8672828bf097e61ad31ec8bc0c1b9d060da57572462f9214f8ec04c9a,checkbox.on.normal,replace_semantic_reference_after_visual_check
lottery_ui_handoff/icons/chevron.svg,221,,,legacy_review_only,610ae85824a2fd3fd1396dc02aba6b127f62297f52b444b69e773dd4d1dd8261,,保留原包；只在需要时接入
lottery_ui_handoff/icons/close.svg,227,,,legacy_review_only,b96b9f054a7535bb9616a0977360382a725f08cca55648226d1aa382b6b16837,icon.close,replace_semantic_reference_after_visual_check
lottery_ui_handoff/icons/history.svg,298,,,legacy_review_only,c8db0e56d20dabb1081faad5d5d5d971e62701ed6eda517cf09c36a62fff2cdf,icon.history,replace_semantic_reference_after_visual_check
lottery_ui_handoff/icons/plus.svg,221,,,legacy_review_only,a975e95f156c1ce252d923850a3249b529ce8e1f59700cf5299fb42a0960caef,icon.add,replace_semantic_reference_after_visual_check
lottery_ui_handoff/icons/pool.svg,280,,,legacy_review_only,e84f59737b12c4b7461839dbf6330e8eebdb6501f43aa8c2ede4ad2568d94fba,icon.pool_details,replace_semantic_reference_after_visual_check
lottery_ui_handoff/icons/sound.svg,268,,,legacy_review_only,b1c21100fd84b1dffba808354b8a12b0818c51fd9385b92003f1bef45dc330fd,,保留原包；只在需要时接入
lottery_ui_handoff/icons/star.svg,250,,,legacy_review_only,16bbe1814ed06537a90c4d208542e7677278f22502d7d78b5ebd4a19bb69bcdb,,保留原包；只在需要时接入
lottery_ui_handoff/icons/ticket.svg,285,,,legacy_review_only,9264ece7a632c807bf4611eabfaf0893cdf41d041ee5a40523f47065d67a2b8d,icon.ticket,replace_semantic_reference_after_visual_check
lottery_ui_handoff/single_draw_motion.svg,7737890,,,legacy_review_only,77968f9bbc1945cf5d5bd497e3f90e210db0f0a5b05525acb2e881bfb3f9d0df,,保留原包；只在需要时接入
lottery_ui_handoff/ten_draw_motion.svg,44936535,,,legacy_review_only,7153425415aa09bafa517aa5644e3088f5294ed98f66de3b92a8bc41d527a52c,,保留原包；只在需要时接入
lottery_ui_handoff_v2/approved_reference.png,2632703,"[1672, 941]",False,legacy_review_only,251a2dd1a586e03554a1935beecabcb9e33faf71944f698decf48356a44542b2,,保留原包；只在需要时接入
lottery_ui_handoff_v2/assets/button_gold.svg,454,,,legacy_review_only,ce9fcc5712b16a5913df72caba6bbdc0c0dfd6aa35315c05c9d134713b1906b6,button.gold.normal,replace_with_shared_component
lottery_ui_handoff_v2/assets/button_gold_concept.png,1694153,"[1983, 793]",False,legacy_review_only,ce565765bd3be17ccf49fb367095e6a79ec0e3aeffe60096d5664f237d6067af,,保留原包；只在需要时接入
lottery_ui_handoff_v2/assets/button_ivory.svg,454,,,legacy_review_only,42e944c1ea19220a1aac569e2c391ce972213cd9786588225dce0af5a222a142,button.ivory.normal,replace_with_shared_component
lottery_ui_handoff_v2/assets/button_ivory_concept.png,1088592,"[2172, 724]",False,legacy_review_only,edde82204607a52b9999d21a90b0bb7ca11979f63f8452c2a6ace8a3b8a077d9,,保留原包；只在需要时接入
lottery_ui_handoff_v2/assets/card_back.png,3098780,"[1024, 1536]",False,legacy_review_only,7ddbab8632b97b927c441aefcf19edebc7e39367c72b51642797b3acb41a2a58,,保留原包；只在需要时接入
lottery_ui_handoff_v2/assets/card_front.png,1912875,"[1024, 1536]",False,legacy_review_only,71dcb000590225eb8f5bcbfc9bbfc587dc60cc88f23ffe5e686d2c2fa24c1950,,保留原包；只在需要时接入
lottery_ui_handoff_v2/assets/pool_panel.png,1808147,"[1448, 1086]",False,legacy_review_only,212cf98db9094f01feabc0976f886821c05537a2565e255d9c8e5db10a832083,,保留原包；只在需要时接入
lottery_ui_handoff_v2/assets/scene_clean.png,2702458,"[1672, 941]",False,legacy_review_only,ed3ffd239298351b94bb0f44a064fced050ac31e8c6a7ed1e2bee197cbc65ffb,scene.treasure,candidate_requires_visual_check
lottery_ui_handoff_v2/icons/announcement.svg,268,,,legacy_review_only,b1c21100fd84b1dffba808354b8a12b0818c51fd9385b92003f1bef45dc330fd,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/check.svg,221,,,legacy_review_only,16fd2f02244a3b7528beb6d49d3a1a6adaccbbf11ab1b514f02945f5ae15a810,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/checkbox_off.svg,242,,,legacy_review_only,6dc28a059a6d49ec30fa614f3208e4a60f4054f4af83b25ac186cb16f991744b,checkbox.off,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/checkbox_on.svg,272,,,legacy_review_only,5d4efdf8672828bf097e61ad31ec8bc0c1b9d060da57572462f9214f8ec04c9a,checkbox.on.normal,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/chevron.svg,221,,,legacy_review_only,610ae85824a2fd3fd1396dc02aba6b127f62297f52b444b69e773dd4d1dd8261,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/close.svg,227,,,legacy_review_only,b96b9f054a7535bb9616a0977360382a725f08cca55648226d1aa382b6b16837,icon.close,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/gift.svg,339,,,legacy_review_only,ac0f08f691cf5ee7962ddb4962cd9cc261a956154c448b9928854dab99e3ac39,icon.nav.benefit,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/history.svg,298,,,legacy_review_only,c8db0e56d20dabb1081faad5d5d5d971e62701ed6eda517cf09c36a62fff2cdf,icon.history,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/info.svg,253,,,legacy_review_only,0a1e81647b0c78c12e3214c4e5f397cdbd07094d015b3d4a72c8c4d829487d15,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/plus.svg,221,,,legacy_review_only,a975e95f156c1ce252d923850a3249b529ce8e1f59700cf5299fb42a0960caef,icon.add,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/pool.svg,280,,,legacy_review_only,e84f59737b12c4b7461839dbf6330e8eebdb6501f43aa8c2ede4ad2568d94fba,icon.pool_details,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/icons/refresh.svg,239,,,legacy_review_only,e34beff219f8929f4d529cadd0e7eaef14a6903c140ab443ec375deda5625286,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/sound.svg,268,,,legacy_review_only,b1c21100fd84b1dffba808354b8a12b0818c51fd9385b92003f1bef45dc330fd,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/star.svg,250,,,legacy_review_only,16bbe1814ed06537a90c4d208542e7677278f22502d7d78b5ebd4a19bb69bcdb,,保留原包；只在需要时接入
lottery_ui_handoff_v2/icons/ticket.svg,285,,,legacy_review_only,9264ece7a632c807bf4611eabfaf0893cdf41d041ee5a40523f47065d67a2b8d,icon.ticket,replace_semantic_reference_after_visual_check
lottery_ui_handoff_v2/pool_details_reference.png,1944721,"[1672, 941]",False,legacy_review_only,4975b8655d79ead669d090b1d58b0df8513ee9d54a9fe5323224c62ccfc6f4df,,保留原包；只在需要时接入
lottery_ui_handoff_v2/single_draw_motion.svg,7737890,,,legacy_review_only,77968f9bbc1945cf5d5bd497e3f90e210db0f0a5b05525acb2e881bfb3f9d0df,,保留原包；只在需要时接入
lottery_ui_handoff_v2/ten_draw_motion.svg,44936535,,,legacy_review_only,7153425415aa09bafa517aa5644e3088f5294ed98f66de3b92a8bc41d527a52c,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/announcement.png,9227,"[145, 40]",False,reference_only,98010eb723fc8c36674e0d9cb941e5488a2709e4ac23a6fda01accc41b6cfbe4,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/card_cell.png,32920,"[167, 157]",False,reference_only,e39295f68b9b81a25c8560b78740263a5a695936fc75f3afb59e94b4c86c4fb3,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/card_label.png,5211,"[105, 28]",False,reference_only,13683cf0de090d1f0c30f0a36b6d97eed2ba23c15df9770f6e4a87c4d5bf5765,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/card_medallion.png,20224,"[137, 109]",False,reference_only,713a0b7cd90b44251c331972c69e8e995393ad19449c68042709f489ca8ecd4c,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/currency_bar.png,15999,"[198, 51]",False,reference_only,872750a41401611f0999b0583ecd3a7a7b4adaae82cda41b90b6291706699a0d,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/currency_plus.png,1579,"[22, 33]",False,reference_only,29dfda1819354160fa3acc76e41cdaec555661c9a27dafb924fe1a77eb5ee700,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/currency_ticket.png,4861,"[53, 47]",False,reference_only,f6d8efb990a0eebc6f709f370f1fade1ef7f4d5bf7df9c77ba4ba8a0ebb8cdb7,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/guarantee_pill.png,25763,"[354, 55]",False,reference_only,f260a5653a9ec80b34576d45ed7932da39e911c8de2376796798f40a3d952aa9,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/history_entry.png,11292,"[159, 47]",False,reference_only,ad62fdfed223dfa155b4d3a09b674705202f169f0ca17417ac32a1fd482c7dfe,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/history_icon.png,2886,"[37, 43]",False,reference_only,1a9842ef7a979f908828823ab4cbe9f68ae1d5e06b205a2607b89b0bf140897c,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/legacy_sidebar_archive.png,6298,"[48, 76]",False,reference_only,65a9eae4b4657b7c5da767a5e424b2824f824af76395624319931f496d802fae,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/legacy_sidebar_bag.png,6977,"[46, 77]",False,reference_only,f65e8df6ec88be70a0e1eeac1a7da4b8588c961b0e8701ee251f4156071693a4,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/legacy_sidebar_building.png,7179,"[47, 79]",False,reference_only,23d08aa5b9dea457f07e0aae884e5922f0ca32f8d1f2d00e00bd3d51e19fa6c6,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/legacy_sidebar_lottery.png,17988,"[94, 108]",False,reference_only,f148ac2485fee37d659c74b6883434c087b37e5437a2d4de7722e70a8da36e57,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/main_badge.png,5267,"[82, 34]",False,reference_only,7f607598eacdfc1938a488828f87013a6e88ad66fbced6e66e553063053c5da3,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/main_pool_tab.png,13280,"[151, 62]",False,reference_only,e0d238eafb76ad5cb45a007249efaecb92b6a2cffe5dacf2020b31f955f8fcc7,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/modal_close.png,3524,"[39, 43]",False,reference_only,e49fc2a4fa260d4503b6000f59adb2b0d00e2b021b57c4d1ce781db1694b24e9,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/modal_corner_bl.png,3654,"[44, 44]",False,reference_only,e1872d0cc09e130fc93f4dadd6f6a95c65de322885b7c4db7082be7564a1bdf2,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/modal_corner_br.png,3518,"[44, 44]",False,reference_only,341e04df3ce1ed4e5cf4d4a4159d165e1f27e93aad481cb8d6a27f02435d10f6,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/modal_corner_tl.png,3788,"[44, 44]",False,reference_only,a798be2c415d35adc312389eace485f5ddd7d916770f05d43b26232fbb1d0cfc,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/modal_corner_tr.png,4183,"[44, 44]",False,reference_only,ac3dab6b6cc09a32d7d8bd859ac66b54ddafb7256b236e126172e65abf08eb36,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/modal_title.png,12777,"[155, 47]",False,reference_only,002a2979bab2cb303ccec3d51c033dfb5837a9d781ab696f770bd92ac8024d9d,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/page_logo.png,19769,"[105, 108]",False,reference_only,3d3046d12b7c5265be901bc4435f6d8065ec403680552928b87ab38b20bd5484,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/page_title.png,11298,"[137, 42]",False,reference_only,43f82992b990e1c26d728de933f1e3995e26c6da0ae2f406931561df15b9e021,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_details_entry.png,10520,"[153, 46]",False,reference_only,f15a26b8f74d8930cd05ed3bfbb3c8b8bfe153e84f7f4261eb8e3ccbb4d39fa1,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_details_icon.png,2532,"[32, 39]",False,reference_only,f852595c330724b7a097bfe5155fedba7726f008eba53f3ed50823751f1d1182,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_modal.png,581949,"[843, 617]",False,reference_only,5682b9395c34b7adf5ab242fa2b5380b15219580ef1b90f4d68274fe9731140d,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_tab_diamond.png,1031,"[21, 22]",False,reference_only,a2b38dadaf9fe7cbf51785a5512961a34acb54293e3d07a95b48383f0b053f9b,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_tab_fourth.png,13466,"[199, 57]",False,reference_only,bfe979673975714a3ff01a3145b3c3453f95fcc1826e69f1b359bc79e60f1716,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_tab_gold_line.png,5730,"[201, 24]",False,reference_only,fa8c32606450fdcb2532a11868d89d227d9ca1d4122fd38845fee6fe9a440827,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_tab_second.png,13362,"[203, 57]",False,reference_only,b5a8e1365b6fbf916ef58be7d4554587fa2b70c49f37e71f97481247d469a2b5,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_tab_selected.png,15121,"[199, 57]",False,reference_only,27fc956d0ad874b5a5b80acaf9f272e3990b869050d11ac3f969b7b2dd3478a9,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/pool_tab_third.png,12861,"[194, 57]",False,reference_only,efc72e5f63c3c7f184189bec9764da1cfdc1580d0aef1db74040515582eceba5,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/promotion_link.png,14070,"[241, 35]",False,reference_only,641ebe9ab4b0fb0844dd392370788b8fa04097868bb4de253d5ae89697ef45a4,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/purchase_link.png,8629,"[143, 33]",False,reference_only,c871abcc89bab43657db60789eed807e3b152541478801382f256b9d08159a93,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/rules_note.png,21840,"[507, 33]",False,reference_only,1b8419f4bf1c55a8bbdac4419d9fce9e8afa04f9954b5017838e3a0bb6ae0653,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/screen_close.png,3444,"[43, 41]",False,reference_only,079bbbc5acc3b9f0d232136154f256e63d9662cc2dfda09348e27ddc1784cb6e,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/scroll_thumb.png,1881,"[13, 128]",False,reference_only,628fb26bdf936a0f1a86d9fd1eff28dd7dc4ca94c56bf6942f383340b5219b07,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/scroll_track.png,3833,"[13, 316]",False,reference_only,db26e30cee73daf052f9e87d3e5e811de766c851b1970388fd28d378f4da65a0,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/single_button.png,35636,"[310, 73]",False,reference_only,d798c55ea900735c431967b8e6515a9371b33706ff6157ff389322828ccb54a2,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/single_caption.png,3606,"[170, 25]",False,reference_only,65a4a6eaae50288fc91d1ff3fa03b9fd611869e25bef4230167a246afdaded0f,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/single_ticket.png,4632,"[45, 52]",False,reference_only,7c10ca1c0387abc2ccec262b823627bde18e5ffbd603d7005bd35f56b6b60594,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/skip_checkbox.png,1530,"[33, 33]",False,reference_only,d630ece5b49f6e842f186e362c140892f7a475ba301840caf36056b5b06de258,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/skip_entry.png,8645,"[150, 39]",False,reference_only,9ce99a969bfacc65299deea29f475d8929a4b040f9c26ea0127805bc87ca7f07,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/ten_button.png,35518,"[319, 73]",False,reference_only,3b60eca0d03982cb9229d1e77a3bfbb58f706dc4edb6e38b5ab53c5b7b85a298,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/ten_caption.png,3812,"[182, 25]",False,reference_only,93dacc39c4930c3e8b89a99f018812b7887dee0e1722fefedf41b768ae0ed22a,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/ten_ticket.png,4700,"[47, 52]",False,reference_only,63db92154ef58f72c9fd8fa42ed2e6739f66343d259021ac30dca1d634318136,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/title_ornament_left.png,3660,"[66, 34]",False,reference_only,f7710bdc7d4ac265d7aa62c2b1ed1ac27358a1d624fbb61fc6e7041328bbd885,,保留原包；只在需要时接入
lottery_ui_v3/01_exact_crops/title_ornament_right.png,3601,"[67, 34]",False,reference_only,ea52e1938261af93e32131b4b22ebefccd5a96c62f7ebcdd8d9e3f6b82226081,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/currency_plus_disabled.png,727,"[38, 49]",True,page_specific_or_candidate,ff6ffc27dc957ada5262172da915302de1e1c884d9e829fb121471d52b98971a,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/currency_plus_hover.png,728,"[38, 49]",True,page_specific_or_candidate,b7f4ea467faf9a9d8e7a4b9dc22a524bedb77adfe638845ef57c7efc86814c66,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/currency_plus_normal.png,728,"[38, 49]",True,page_specific_or_candidate,0e6f50fd27ea6c43178300a58418480bee282cacb8c829281d2e202546d8f544,icon.add,candidate_requires_visual_check
lottery_ui_v3/02_rgba_icons/currency_plus_pressed.png,736,"[38, 49]",True,page_specific_or_candidate,82e213aa8f44796914d60c329fdedebbaf1698bb92a3f07e9136941b53798b85,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/history_icon_disabled.png,916,"[53, 59]",True,page_specific_or_candidate,2365da5ea8bb3cc7a3576b58a1648488ca6d81b6c95c1cc97cffc4319a0e90a7,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/history_icon_hover.png,912,"[53, 59]",True,page_specific_or_candidate,89cae15181ac6a885301d8c91b3508a42f98feee762384c28558f4e582ddb6c3,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/history_icon_normal.png,913,"[53, 59]",True,page_specific_or_candidate,d7b6605a4f7e9e5b4200f62c5ac51f8ca8234086d9a68dab18032582e3e82e27,icon.history,candidate_requires_visual_check
lottery_ui_v3/02_rgba_icons/history_icon_pressed.png,916,"[53, 59]",True,page_specific_or_candidate,f40df61fb1c5ff6ef443e8cd8d659f130981beb9d3849c78959f00e8cc64c13f,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/modal_close_disabled.png,810,"[55, 59]",True,page_specific_or_candidate,bf45fdd081bdc2edccfd19aba8161700d686262e88f19e1664534843fe2380b7,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/modal_close_hover.png,811,"[55, 59]",True,page_specific_or_candidate,a2b65b229f8f50297ad4e52b6946bfb97726b3abd330d38d9a2a04092382abff,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/modal_close_normal.png,815,"[55, 59]",True,page_specific_or_candidate,877a4ca8a717f6f944ff052c94939864f0baf4db2082e77a349aa1a6ec65d0aa,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/modal_close_pressed.png,811,"[55, 59]",True,page_specific_or_candidate,a64367b36aa176b0213c8cb39281869f02a0b27f328a804b4b30d1c48a218c89,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/pool_details_icon_disabled.png,769,"[48, 55]",True,page_specific_or_candidate,e983bd342ad1b6e612887e277e37142ec8ab9714d5efc98ab32b7a7b64f417a7,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/pool_details_icon_hover.png,776,"[48, 55]",True,page_specific_or_candidate,0176ba887db6819a3e1601260c6df428c11b5454a3360a8d575e8ce82e8e1943,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/pool_details_icon_normal.png,769,"[48, 55]",True,page_specific_or_candidate,8254c559ad31eb0cfbb39ab8aa66791fa6a69b05fb4e3a1f164751d083b28906,icon.pool_details,candidate_requires_visual_check
lottery_ui_v3/02_rgba_icons/pool_details_icon_pressed.png,770,"[48, 55]",True,page_specific_or_candidate,845ad9ae078961f23f554019c14c474aa04627a1273a4496fda4be2d9267ba02,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/screen_close_disabled.png,893,"[59, 57]",True,page_specific_or_candidate,30f7c3fb2cf7d705965d77ad8bbe08e336714bcd5eec5ef803801a8344127327,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/screen_close_hover.png,893,"[59, 57]",True,page_specific_or_candidate,c200e3696f0042bacf3336eb8a83673fa7ba6df3517a62d81b0238255d1b501e,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/screen_close_normal.png,890,"[59, 57]",True,page_specific_or_candidate,362595a09083b695064c9a8d9e13cf1fa71d1e28b9ea0a965fe99ef4c1dbb83c,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/screen_close_pressed.png,891,"[59, 57]",True,page_specific_or_candidate,a4dcee209951da37ff59f6e8dd67b1f32e054a7d87669aa6be5a39f3f94caaa5,icon.close,replace_with_shared_icon_and_state
lottery_ui_v3/02_rgba_icons/skip_checkbox_disabled.png,569,"[49, 49]",True,page_specific_or_candidate,9c62b8ffb940a4ff64fd1f304752813bb84611252edbf56f5173d1dc45393694,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/skip_checkbox_hover.png,560,"[49, 49]",True,page_specific_or_candidate,321d5520d6e06ca0ee23cf5afbed6c52e005bc9eb8f9b714396dffc001af47fc,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/skip_checkbox_normal.png,560,"[49, 49]",True,page_specific_or_candidate,e03e2975f5b5db48dff14d782a0b3935778808fb8941b7f73e3873c1ca49bcdc,checkbox.off,candidate_requires_visual_check
lottery_ui_v3/02_rgba_icons/skip_checkbox_pressed.png,568,"[49, 49]",True,page_specific_or_candidate,d00054e74011a55fa4f1c2b5508f842f482e3f37bb9bdb54cae12448647a691f,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_left_disabled.png,1051,"[82, 50]",True,page_specific_or_candidate,fb43969ea6b43fac259cc889373c81756244ad2cf009462ebd687a5f7fc37cb9,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_left_hover.png,1017,"[82, 50]",True,page_specific_or_candidate,0c8576c6b290bb6adc7f8d192aebade26a622dab725d02af56c890bba5d941d6,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_left_normal.png,1017,"[82, 50]",True,page_specific_or_candidate,2580ba259a40042194fcc7b0b6a453921ce32f7be979057ac2b5e1473f786e61,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_left_pressed.png,1035,"[82, 50]",True,page_specific_or_candidate,0eaaa98b32b7d1fabac8f56f7d10ed0fe682320a2db9e7bb13b3c7941a6f853e,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_right_disabled.png,1051,"[83, 50]",True,page_specific_or_candidate,7379471660763e72383e7255c9875d4fcbb8955d807c0b3be069817114088aa5,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_right_hover.png,1016,"[83, 50]",True,page_specific_or_candidate,60cb058f298cbe2c672b6e7bf7505322a11357024fa3a740b296c96cbef4ae48,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_right_normal.png,1015,"[83, 50]",True,page_specific_or_candidate,bf4f287590fe44238790bd29c0f41061deb60c955a0b4f997c4ef8eab1a127f1,,保留原包；只在需要时接入
lottery_ui_v3/02_rgba_icons/title_ornament_right_pressed.png,1032,"[83, 50]",True,page_specific_or_candidate,96fd6c0d3e1e8f90fd662df2f22ce2b7ab488d6f3ec759bd3e471f87b72b1acc,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_gold_disabled.png,2676,"[312, 72]",True,page_specific_or_candidate,e8ceb401f30cd53978ec2901cbb772a721c81aeece12efab1fefd0eecb556e2f,button.gold.disabled,candidate_requires_visual_check
lottery_ui_v3/03_states/button_gold_disabled.svg,535,,,page_specific_or_candidate,41da28f1bd8d7e1123badf9d61ff4d7bf5501bcae2046ecbceabfef08972590c,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_gold_hover.png,2587,"[312, 72]",True,page_specific_or_candidate,a67521688089bf8dbc227fe44ebc73c1a42546d04e98e9e5e1fd6b68c8398d84,button.gold.hover,candidate_requires_visual_check
lottery_ui_v3/03_states/button_gold_hover.svg,532,,,page_specific_or_candidate,878b8cf7dfab0ca01006385e7341e2c5585b3dd34496407fafeb5b543f55f25c,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_gold_normal.png,2688,"[312, 72]",True,page_specific_or_candidate,aa981739abbac606def46fda90cb84b1121d3ccfb8f0b1231291c8c85ec79653,button.gold.normal,candidate_requires_visual_check
